dataset,preference.beta_Q,preference.lambda_uncertainty,preference.kappa,training.local_epochs,training.learning_rate,ndcg@10,ndcg@20,recall@10,recall@20,precision@10,precision@20,acc@5,acc@10,acc@20
Gowalla,0.5,0.5,2.0,10,0.02,0.10630962200823768,0.13879176725305434,0.09023159530161438,0.1782301065459527,0.09317111459968604,0.09207221350078494,0.35714285714285715,0.5567765567765568,0.760858189429618
Gowalla,0.5,0.7,0.2,1,0.005,0.10639677871807113,0.13956260323401617,0.0904511426851576,0.17976801728981434,0.09186289900575616,0.0914050235478807,0.3529565672422815,0.5465724751439037,0.7702773417059131
Gowalla,0.5,0.7,0.2,1,0.01,0.10465026118775188,0.13902256787991865,0.08817600197670063,0.18021189578663122,0.09209837781266353,0.09298796441653585,0.3456305599162742,0.5463108320251178,0.7692307692307693
Gowalla,0.5,0.7,0.2,1,0.02,0.11060864597967579,0.14246050006267025,0.09404040564360248,0.18236190803871558,0.09539508110936683,0.09301412872841444,0.358712715855573,0.5635792778649922,0.771847200418629
Gowalla,0.5,0.7,0.2,3,0.005,0.10679304023522018,0.14128729731403655,0.09247842271172076,0.18475653787893745,0.09366823652537938,0.09344583987441131,0.35138670852956566,0.565149136577708,0.7794348508634223
Gowalla,0.5,0.7,0.2,3,0.01,0.10822340660347506,0.1427106912929863,0.0933604214981865,0.18506877214076264,0.09345892203035061,0.09358974358974359,0.3545264259549974,0.5664573521716378,0.7859759288330717
Gowalla,0.5,0.7,0.2,3,0.02,0.10487343478579711,0.1385598083384947,0.08774356273139332,0.1781863711945505,0.09154892726321298,0.09194139194139195,0.34720041862899004,0.5410779696493982,0.7697540554683412
Gowalla,0.5,0.7,0.2,5,0.005,0.10724380966165688,0.14118529872014315,0.08963542124272114,0.1804307773218951,0.0925431711145997,0.09297488226059655,0.3574045002616431,0.5491889063317634,0.7647828362114076
Gowalla,0.5,0.7,0.2,5,0.01,0.10775263306371975,0.14237658865956698,0.09245223355395367,0.18443467299222147,0.09335426478283623,0.0936028257456829,0.3540031397174254,0.5596546310832025,0.7744636316064888
Gowalla,0.5,0.7,0.2,5,0.02,0.11150339659024237,0.14472601818456995,0.09243611056353303,0.1839228577503413,0.095839874411303,0.09447933019361592,0.3642072213500785,0.5599162742019885,0.7749869178440607
Gowalla,0.5,0.7,0.2,10,0.005,0.10831935601363925,0.14208092865163546,0.09119320603028781,0.18303616372781464,0.0936159079016222,0.0934981684981685,0.35923600209314493,0.5554683411826269,0.7744636316064888
Gowalla,0.5,0.7,0.2,10,0.01,0.10648047927685099,0.14083252402135343,0.0886395736879189,0.1811709125667356,0.09256933542647829,0.09311878597592885,0.34746206174777605,0.5484039769754055,0.7705389848246991
Gowalla,0.5,0.7,0.2,10,0.02,0.1092646881880533,0.14294401064077905,0.09238220834113657,0.18349021457437026,0.09361590790162219,0.09324960753532184,0.3626373626373626,0.5659340659340659,0.771847200418629
Gowalla,0.5,0.7,0.5,1,0.005,0.10655454070689967,0.1405006254321779,0.08965657912031871,0.18007722399782583,0.09212454212454213,0.09255625327053899,0.35583464154892724,0.5470957613814756,0.7639979068550498
Gowalla,0.5,0.7,0.5,1,0.01,0.10522265865954346,0.13943727172994466,0.08866425560400128,0.1805310783987471,0.09089481946624804,0.09195447409733125,0.35060177917320773,0.5484039769754055,0.7660910518053375
